Operating Temperature (°C),Operating Pressure (Pa),Vibration Level (m/s²),Power Consumption (kW),Speed (RPM),Noise Level (dB),Maintenance Status,Time Since Last Maintenance (hours),Deviation from Expected Parameters,Historical Failure Data,Failure Code
25.734131496361854,2961.6796337451005,1.4131445442716586,2.332036507150281,4913.661486045035,36.486765102273004,0,727.6040106573281,2.1482999590227356,0,blade damage
57.786756681983356,1741.3943479175314,0.40325692733018914,1.7711728725648022,2790.0385824887317,31.73969219889759,0,632.4741705384737,4.530194928093334,1,blade damage
40.87393287000287,4983.26117183854,4.12438704072071,8.286780950189467,2245.8003862118553,51.62103345911191,1,141.62976114870352,-4.566794517521546,1,none
36.58647759962094,1517.4230441547984,1.9603655717127273,9.144488919671407,3914.3228387271083,73.13155071052846,1,287.24398857692603,-3.9691583883315937,0,blade damage
30.58222448418508,2885.8292774170613,2.9005959575429783,5.436762435306095,3430.81925304187,71.59496125812356,0,533.8767517623664,0.155929737435347,0,none
50.969347577368666,1272.3723969684265,4.91942154903898,7.216851464503976,2368.96523281845,77.56022111702335,0,813.9319337481362,4.824621044111833,0,motor failure
38.24601328866194,4775.403429403278,0.10781339596104343,1.6280945216057638,2215.1663634281495,71.77489537615857,1,403.3138168471607,-0.8854326918920012,1,none
42.73735795474594,4859.699763393759,0.8127056894244433,2.978239580708247,1858.0267406501293,66.79713471608773,1,967.0662464376752,1.1557295455426564,1,none
20.751592017454207,3877.556248015894,3.917643870694842,2.3443857519104903,1313.945746961038,59.16972580545871,0,665.4005697376356,2.6165333032003755,0,none
44.705419883035084,2399.9713745206755,4.045124677518405,6.410445251950306,3502.843626077035,42.50989922927823,1,313.05563710469295,4.279200892164283,0,none
44.483828908896854,2017.5296044704974,3.869310883260502,2.7778590438949644,3022.7745525750206,64.11288335139707,1,561.4340801656713,-3.2298334890768157,0,none
44.67735987499027,2061.2132981481896,2.7312945661098635,1.5386168399576556,1939.3936430113845,68.19748489250047,0,375.07368147173537,4.114260153205237,0,motor failure
57.74992314058497,1509.1761016802989,4.8963992070129745,3.7198655446240965,1220.4981023334508,37.42459970488297,0,911.981144388855,1.2642424714913156,1,none
47.272811964139336,3103.2358123068916,2.0413043439770706,7.094911862025574,1075.6042730550548,63.90884031618809,1,48.347194001367775,3.056069161573312,1,blade damage
34.38031602295144,1567.26910280591,3.0495241207542505,6.200773518356691,3953.9837186604695,35.8649227916131,0,228.91553502815188,-2.044447775638832,0,motor failure
37.481278151973655,2266.9226662138253,0.41050812228935674,3.9765246894517223,1753.0127566206797,62.82460813838951,1,96.5665309509599,0.0010095962934419944,1,none
47.9052478370906,3506.8259038364195,2.10830150454596,8.501309882590387,2066.5744775580265,39.53513346111849,1,805.6196919483319,-2.9104080986580194,1,motor failure
22.409018865170793,3910.1744383629994,3.6402504287986184,3.4864219721088063,1056.4487751223855,37.14081283249998,0,191.07940244966647,3.546041335567958,0,motor failure
46.670668617826706,1097.0908184882448,1.2698203197764266,3.344928745291144,1602.5562193287155,36.7860033608302,1,742.84738098208,-2.9542090748991745,1,none
46.82551478472638,2720.4639375069596,4.724755186458427,6.039526697106294,4497.782870249984,84.66151876985441,1,561.5964941163511,0.48326778577336604,0,blade damage
28.415302442953635,3608.498379368556,3.4652385014521165,5.303940758611981,1968.243338969831,65.88523904714653,1,830.2159852368928,-0.8208678662762026,1,motor failure
25.157051906194134,4412.983904634051,1.5091193760021002,5.013753945403246,4815.832793932288,45.00952333212834,1,994.9487926912144,-4.504104867944784,1,motor failure
32.61713403696736,2901.29912884833,3.8680947212586965,2.402070570586605,1657.3873536005558,34.286932679525485,1,154.2367865564017,-0.8785235077709261,1,blade damage
34.548430837704906,4876.82348687074,0.5075073818597347,5.54181572469692,2013.0458346385774,62.170885110726154,1,150.41733146828872,2.843974193260598,1,blade damage
42.80787081671519,2062.530190165789,4.876394670301237,3.331170255478998,4470.839873907969,38.688178252608516,1,636.2155333877388,0.28932521002443945,0,blade damage
37.544060538492815,1054.0348265068756,0.34149776946043675,4.529618943571139,2706.4333547672845,76.70417606427004,1,36.304373004461766,-1.952031093411588,1,blade damage
59.53495352236905,2935.0114588069446,4.67393386662872,7.602134029035457,2071.3157567744233,59.76657939610844,0,817.4179501988373,-0.5458668456895586,0,blade damage
24.081792429921123,2024.4551800800718,1.33898400096648,9.4317654300342,3771.255050880719,73.58693309144039,0,376.6392918496243,2.7426559977331344,1,blade damage
28.35507024379339,4294.8706880926775,3.8133381276853635,7.964766686703919,1204.9136159289592,53.743595929208524,1,398.93472292621976,1.6815375978398315,0,motor failure
26.45238071539985,1931.0906887244482,0.10036112722221985,4.650705051609373,4562.420706314018,72.13936467722164,1,572.0458128324684,-3.890967587758387,1,blade damage
46.124333018615935,2242.516873165225,1.345776436980039,6.337298253958875,4366.246181426639,71.07686138058074,0,342.0953907670756,0.3124657819426533,0,blade damage
30.131664101591284,4164.9097240764495,3.770592972583628,7.718480342881335,1343.1881405297436,63.68497248454221,1,300.23523991797174,-3.013047610073829,0,blade damage
38.65243091425225,3860.57300810144,2.7084467473968794,4.727989450863023,4194.4749864979785,80.74437804948778,1,204.96921884577424,4.784073091128059,1,motor failure
29.77702368006411,3232.20494662905,0.6632655332218629,4.24223342931071,4844.681767532782,64.94841441614261,0,718.8214703102348,2.386253730248429,1,motor failure
26.35878334582079,3819.792247691038,2.028785754602649,2.2171896636027695,2968.2784766195737,64.68662464678934,1,768.6125608379458,-4.189992050342458,1,none
24.415005646572205,2674.5474542801057,1.9401918399142588,7.62634721328288,3272.6134005041513,48.47898644054001,1,608.1026640537152,-2.5177074081399,1,blade damage
46.25318357861094,1021.2401904586712,2.8839949964866545,8.546577317268625,3719.18696090371,85.89037596705401,1,236.0338013724801,-4.21874324387754,1,blade damage
25.52731805394455,1045.4205140487702,3.3730876550550675,3.8492596992695756,2066.907772864044,61.02837429322712,0,694.7589432350375,-1.299036423412173,0,motor failure
27.863294467202138,3044.887150294747,4.220068187820025,8.051569890782819,3598.6450359534992,53.502879454414284,0,157.85890614460573,3.22684554489393,1,motor failure
34.74900682643856,1333.1639188759968,2.536433845189126,6.491917525032887,2899.4700004117685,62.498537493757055,0,878.28246171939,-4.332444516555793,1,motor failure
52.83972919391741,1204.301920677027,2.0209064147953337,8.056747417629197,2622.167218454313,38.71452832408425,1,446.326058443242,-3.3464280061079688,0,none
23.88405103172245,4862.066556549893,0.8054850170673703,4.70203644834698,4611.20623835002,45.90751422727229,0,475.86127392832765,-2.325547563177479,0,none
53.51779629995215,4436.010558632234,4.043632528449639,7.72818727284646,4191.612439793936,48.400911730188504,1,204.14819045005305,1.2408030164130022,0,motor failure
23.843936315758523,1608.108908838278,3.5955149865313443,4.6765820610786335,4738.430512814508,60.90952615087928,0,615.5111211329036,4.746834478583917,1,none
59.05837860053583,1002.6568743608179,2.1025192475279586,1.798821868775076,4346.607299548425,71.73065002846661,0,985.0488848424479,3.227320656705544,0,blade damage
38.74604806590806,4766.671181559026,2.6403183187190806,5.9552102632144965,1167.2424046132055,47.232147727662934,1,589.100485042104,-2.990734830939611,0,none
59.070443527613484,2113.3011932804575,3.3593959376182556,5.088958537497811,3426.1175643032934,38.14595973533348,0,652.3451545540387,2.1006280667473867,0,none
44.19382078980184,1743.59041142199,0.9075473902529352,3.2759189848141945,3790.5475260618837,63.55309096651442,1,288.48916593554605,0.563877522380456,1,none
49.570543175932066,3766.0324313261412,0.23326919259880924,9.029020014700922,3659.4299028652003,81.27898988272523,1,325.8514080423317,-0.08372134802662679,1,none
21.56751169017283,1435.614955365305,1.6557681260147588,4.445679749824011,2087.825739033403,55.09392518208469,1,196.3555900705337,4.083858070043304,0,motor failure
31.312278503056383,2058.598392011201,3.0183665962171995,1.3521350028905326,2702.5214058599668,58.54637453682369,1,514.6016719675235,0.8812975594919408,1,motor failure
24.807862448526755,4900.378720848186,2.484369847279148,4.4392216618233125,1156.1165523343834,47.35251072929175,0,147.9745766615994,-3.627903252070311,0,blade damage
31.845607900885796,3557.8510978960408,3.493517671629323,4.820588271103327,1376.376510782693,78.53004739896322,0,618.4812762273164,-3.3503220944352163,0,none
24.74910875816976,3082.711165930214,4.116480047315222,8.754739508747438,3242.0476024767354,37.23989672305431,1,465.31022421382875,4.21973413885523,1,motor failure
32.71932717575904,2591.6744593397507,2.4933680869783523,8.19264887294539,3329.6470578623207,40.26532306152702,1,624.3118930312149,-4.197948041838389,1,none
36.5705197805868,4098.003819536808,0.7579084162173417,2.7996992731713184,1804.9171624945552,89.99739676546349,0,70.72084961326075,-3.6208588958262036,1,motor failure
22.565899853951375,1563.8299060947747,4.268077199014932,8.551263033629837,2792.810894966185,70.9329451577712,1,884.0570721199234,1.531136838100272,1,motor failure
47.698884774800796,4869.351208147928,2.9174526036431607,3.2313450542829867,2888.3090389946465,62.88314439460263,1,378.5813781837495,-2.7566258859956516,1,none
42.664058168263004,4444.492032263146,3.725693655836067,4.077407333478638,1045.347110140721,77.70647670949873,1,206.93135868199974,3.2609910341114574,1,motor failure
30.615579637577817,3470.627930276973,3.552856802680629,1.691366085797422,1570.083133209972,89.8129472802865,1,500.78371450617374,-0.8399352212864377,1,blade damage
40.92992213866799,1171.6247616102328,4.844237679523085,1.4982068182092747,3497.200229130715,41.452456851045255,0,929.8208966736223,-0.17600187211961416,1,blade damage
23.757620430337667,3803.422597790951,1.5470058794454884,7.127741087300237,4971.280431190468,77.48358232546656,0,694.2861467422575,-3.7136184232307645,1,blade damage
43.03785982224717,4653.137363541923,3.5560031866183843,9.310069760695598,3601.5669917497444,50.529724955229646,1,340.0867202336992,-4.718363902466466,1,blade damage
57.171847903048565,3098.308269914504,1.8918140323169998,5.4371516881404585,1480.8666687514399,73.87396109911627,0,303.84354735519037,2.5923623224173724,0,blade damage
32.742758098052946,2416.899287309051,2.0375125325013443,8.596843407627247,4285.761188396426,72.45958365226662,1,661.2865570263591,-4.260102962451952,0,none
46.69641519854727,1481.1093799178784,1.2299137196277354,8.14376124723388,2726.1508847263362,89.89980256788247,0,88.8046565068874,1.4015902043383486,0,blade damage
25.271914496175686,4019.604416550273,1.7856498606891844,6.982108510431964,1334.8008368577769,36.71232311018795,0,365.41018247418157,0.3753145134434499,1,none
48.65308816474262,4540.087404847225,4.746654083125489,9.804060380060006,3399.29833330409,30.127523688991666,1,478.67778360821444,0.18490546387585827,1,none
31.576243717888044,1401.0069763033944,1.5335971500432448,8.219691287887475,1912.1843926596757,74.86706787666736,0,760.5174772189202,-2.0031497783692567,0,motor failure
27.32765448028467,4035.938219009368,1.305353969187275,3.473599547928353,2667.1269895181176,64.12661509792841,0,325.51731359706406,2.5602863567109626,1,blade damage
43.460517392403325,1068.24194503639,2.9573760945217282,8.101128215989972,2273.176999497405,71.45244767769941,0,792.1518285582522,-0.9938644861530772,0,motor failure
20.804301847499744,4868.219672308878,1.3643761880345977,7.233954816555133,3571.415790028958,75.21150208958386,0,782.6874906281025,-3.487454281902443,1,none
53.15760116869453,3460.232082540385,2.419590055412046,4.595684019727165,2724.138691226488,59.61039310655018,1,19.463210418872446,-4.439568596223278,0,motor failure
20.187819047701883,3209.7562359665326,4.187463657125561,1.6911772320440353,1415.9283728659057,51.39207150243507,0,190.4131239302802,-1.57452004212535,0,blade damage
47.11266147184921,2183.799334355711,1.2289615401051603,2.929235766562897,1862.7022645282168,76.2225531781499,1,653.394278671294,1.0805497945009126,0,motor failure
30.800318927686593,4717.1666862791335,2.1907879197012083,8.175141024790195,3001.781094552246,52.807795719963266,0,496.04206030429697,-2.7967790680845726,0,none
49.407760884903794,2063.622509347164,3.0913997015981565,3.236367593224443,4156.736908283039,67.33153616942496,1,27.636321554192598,2.4220479337306147,0,none
58.48754180469753,4312.58645286678,2.773581730410079,9.980721847210132,1038.973060950541,83.60436159093928,0,359.6488810184315,-3.9127418673499204,1,none
29.95012574079832,4940.434717348528,4.876143863334662,7.245893259896901,3449.7091359576,39.503488326083335,1,625.7735997273613,-0.2803524275168936,0,motor failure
43.04629337671348,4133.5865820592235,3.433814246536456,5.295002326458471,1463.5270347026649,30.534369593517454,0,991.6863397606305,0.36704253324597147,0,blade damage
43.68167725087356,3075.959681545727,3.7257365860373555,6.133930211907344,3416.197695072678,45.40539667192195,0,206.8744951796735,3.2101209626694036,0,motor failure
42.890076231634936,1264.2970554066876,4.8380841450369925,6.497854511872926,4347.230541912996,77.84831660679532,0,152.719006650051,-3.82052317042184,0,none
28.92326530562473,2889.655156684292,2.1307463236197535,9.720503380293609,1913.9318659077398,64.00953854940965,1,364.3684619792118,-4.98325005926179,0,motor failure
58.1099604606794,2753.0237878868143,1.8413610937991511,2.4556707516836753,2982.059009909071,86.76965181212591,1,550.9126291877307,0.33709711751286786,0,blade damage
37.88501514470509,1811.184164747981,0.3149259058552745,3.4515622239467914,4096.211703378141,62.87244599170076,1,664.4993180338095,-3.492749278158546,1,none
53.85634689884511,2694.3505468572175,1.002601101942253,7.386319431741192,1702.3099170184826,45.94688295531897,1,360.814757010995,0.7169336634583656,1,blade damage
47.97917101270017,2431.031536321355,1.262229197053212,3.15872184829209,1610.2445708078462,75.95311828196016,1,228.44163829322696,-4.670971942405696,0,blade damage
31.897478034205346,1654.7370446065938,0.9991718886495586,8.841674459818453,4620.183474557041,69.45302315490062,1,5.224430408054204,-0.09324980438958086,0,motor failure
52.55191278809909,2765.4965733299446,3.7984410766631664,4.118807580923067,3778.586605495586,79.24100159769517,0,183.44699904381656,-1.0925999417839294,0,none
35.860229633879385,2051.1998252979565,2.7258266082529476,2.627554599242372,3946.2934521688867,70.07990856134505,0,100.06356442883157,-3.4375261756282294,1,blade damage
55.24412788444646,3088.2496827290574,3.37140562714649,1.4285868476483663,4375.87451044816,57.11694062217092,1,242.10986545263668,-0.3215275863117837,0,none
43.25091490543435,1140.6402388647766,4.1202645881129305,6.36035536286155,3157.7031235400455,46.62496014562262,0,322.574472619484,-0.2283059169646906,1,none
55.269414474194114,4624.925679149137,1.2307923123008842,8.427539705990965,2953.6219967698553,33.336027886155534,0,78.73840140946564,-4.321185656616944,1,motor failure
47.70126360311063,4265.457222079424,1.697027305125346,3.464138000339121,3225.029406333521,48.47617516052196,1,405.8459588711136,1.7690779284463831,0,motor failure
49.01017119278562,3210.3253300420183,3.570965308479325,9.257855376329383,3868.071875728563,32.77550865399712,1,167.6260797433069,4.136999730901167,0,motor failure
40.052975277068086,4407.2343310289725,2.024518834931917,7.819608431062043,2563.7492206090456,55.80162424512224,1,581.3675516899609,1.1344273350309377,0,none
58.24334538892896,4849.580295243202,0.2434276064951163,1.5517061424890626,1380.6729868679354,43.54799471342882,0,377.8774149738742,1.2719129455762843,1,none
45.759607969185495,1442.0891762106423,2.231280573231702,6.153696970072749,1542.3875383315385,72.21885649751937,0,639.6520657272594,2.484030553398741,1,none
36.95420194232719,3523.327233639215,4.55053812343553,6.106968462927392,4895.611832169614,43.21071159339006,1,776.1543873400968,4.360706086069424,1,motor failure
44.255728565116975,4991.976003742635,2.1042054068050864,2.821350744423822,1206.8706493631298,34.88591013398028,0,84.70299481994203,4.824770099875554,1,none
20.76772793237334,4951.556677334104,1.7280196905694605,4.010899407991493,3846.4773497965966,80.32783670399837,1,382.47867667277256,-0.07315124745052604,1,motor failure
32.06299266698197,3413.2919691629786,4.948672906430633,5.124510042253861,4774.726113684013,33.6019716176559,1,977.7751801591924,4.450078340440054,0,none
46.4069414997074,1512.0834818032667,3.257636264761365,1.432700391136766,1517.0381889623322,75.05750756096953,1,2.3095960563236373,-1.4075735937735647,1,blade damage
31.60310428841776,3332.771323962113,1.8933903297087864,2.347987683572991,3889.0575114083126,85.765519558898,1,458.911006771472,2.2764480185350973,0,motor failure
44.72061715995366,1008.2585422976869,0.5998957036826561,2.4760395019950283,2209.8263919212427,36.42774712088248,0,468.9095558536193,4.367956851643143,1,blade damage
37.150748037830645,1795.6453386674384,3.960462280237464,4.413121790107518,1947.8600732446557,63.580075792145635,1,823.7215576042124,-4.837672226188404,0,motor failure
25.41896256889801,4824.49263823984,3.569567174090013,7.726217128089224,4410.490432852302,57.103602615202064,1,290.2269068105728,4.20543242221186,1,blade damage
31.93129303824123,2321.7622904113755,4.6173874163179685,8.48173293187533,4637.414766343935,77.92260352297342,0,776.0306496963074,3.8505011271765017,0,motor failure
42.798596428050594,3553.560423107794,1.164650587137241,2.4656414141533496,2388.2020375695206,67.40880036628124,0,2.2002225633626082,-2.945141973774895,1,none
43.63491044992693,2123.4379785289707,0.6631293149423367,7.767154324060929,3530.59014683707,46.69640619426915,0,490.7500177647996,-0.902864002533315,1,motor failure
42.97300995398315,4791.287548446358,3.647955379404412,7.036389625493524,1703.750537337845,30.088140368542213,0,319.3204882982678,-3.7708035671411544,0,motor failure
46.128032794285346,3914.234919797947,1.0966396257936089,9.016186527224905,4159.037745705011,58.972063730490945,0,808.1555296908779,2.4718680702684477,1,none
46.084130800067555,2318.6046303256508,0.9629088051685311,9.719121285506546,4524.959551502825,83.64653294360798,0,402.94727879233807,2.774135601794166,0,blade damage
37.25673741735896,4167.045684721483,1.6670559434407535,2.1201454792894694,2274.6894087261144,84.32179021936003,1,69.87841961235586,3.809419204310185,0,motor failure
55.86186383404252,1432.6620979053505,4.102443193244344,1.72606475278735,3611.867936989927,37.517818983209665,0,708.3869649641183,-0.5854803932831327,0,blade damage
34.70247480191586,2569.2757602618376,2.743729365037191,8.197571160568085,4505.67079156597,81.64061804152134,0,13.222987540227106,1.300614901694244,1,motor failure
37.43459701062507,1884.8725109263692,0.3246667400011768,2.459537857772726,1061.4996249990259,32.065877147808855,0,334.4165395805995,3.4364752025959824,1,motor failure
55.67693420062688,3734.905789104185,2.3730839058306548,2.751170718314862,4422.94104831902,35.540956520412735,0,498.3299977548057,-4.06621682751842,0,blade damage
52.24775956184343,1409.7851270877215,3.451500095695729,8.938323302732442,3288.457376688218,87.97324874187001,1,741.7424111095788,-3.808418324122329,0,blade damage
48.15554334161465,2588.1033291306962,2.7380053484981772,9.450684073922725,2656.0615391006045,53.21804443149328,0,313.0639129209539,3.1778465337968704,1,blade damage
24.009075492492045,2106.598920836758,2.905006068967124,3.866241195306766,3090.463387395005,34.247033799163255,0,104.09745447219277,-0.5803052628651404,0,blade damage
56.77930454978694,3025.3716772952166,1.2014089091240567,8.579512903941946,4296.248032247968,58.22732126121129,0,825.2565367774766,3.0286938782723745,0,none
48.569651981964455,2399.590722015516,4.253922724817206,8.72971218607286,3888.5181982001186,32.768221184085526,1,9.822662159334804,-4.998496189191445,1,motor failure
59.95388026271466,3825.642310668044,2.8508537161965086,6.448514324518326,3005.059402728997,30.982209293961574,0,873.131132451127,-3.849719203922665,1,blade damage
25.977932186319748,1098.3080972278642,3.5949054638993156,6.094796032568304,2950.609303749688,63.70501376615188,1,106.49753914801686,-1.3165673563218538,0,blade damage
54.72504229472857,3535.94768522363,4.911134663365182,6.1825456832104875,4597.030850781535,42.6723731877058,1,125.7009545485852,-1.0234279940432534,0,none
26.499717387054993,1922.28515877528,2.198173422605208,3.7116026887845055,1929.3688144144312,67.31475538729597,0,166.22886434189633,3.3375788070600123,0,none
44.62238257135377,2074.836115027397,4.417226402114892,6.569803350450917,1382.8067832365587,50.081955830620885,0,148.3430094763435,0.09782498329028311,1,none
24.95279931397766,4201.022414334095,0.13567696831151257,3.1922224399771304,3714.5524747817276,37.948621973076165,1,794.7790517461319,4.179645340523743,1,motor failure
53.920329172889375,4822.273575921683,0.2636957338140885,2.598690610680479,3808.8468488230574,89.06411149370027,0,810.9813644624531,-0.753022943080385,1,blade damage
52.29275834900043,2266.2008401083467,2.9923716164712033,4.716554089816057,3273.5441072838344,44.99648492892584,0,169.4679865670896,-4.330361473836967,1,blade damage
42.764029544583735,4307.221081476303,1.6261020381567832,7.352023806859917,2050.146180312624,33.7186287644518,0,112.51762066662319,-0.420379552795346,1,none
36.28733188903999,1415.9633518849323,1.3165551783965315,6.592849186163178,2183.8122416190654,46.73019721201976,0,572.4806300854771,-0.8899121628513633,0,motor failure
22.76667981820552,3535.926612029533,1.4618832503238972,9.683938714057323,3468.172915446828,45.102003354012695,0,699.7069573566683,0.4945725191739738,1,none
47.89715092578255,4004.1291981396753,1.6601743795918793,6.818103202291502,2091.8333693921295,47.9787782530548,1,559.039857504243,1.398291539559243,1,blade damage
38.14170730712276,1623.9117121378263,3.6718437111027726,2.271826448163284,2998.484849603763,51.340453872044776,1,27.689866481070414,-4.410955295577333,1,motor failure
48.88222397881392,2704.0095506782422,2.8890602639316287,2.4509639196326627,2328.297399538348,78.30991084677413,1,766.0882525012015,1.1752943265845204,0,motor failure
54.65529303714517,4570.828656995926,3.9662762655407344,1.837604260700489,3041.7527045385978,33.58706615686812,0,714.1902159345912,-3.6772632969406063,1,blade damage
59.020860200115436,1414.3138537934888,4.167963241191754,2.720563884973117,1917.455598757738,51.271960203945454,0,717.2595751999199,-0.681868161215049,0,none
54.23213369570444,1072.3854328059006,4.230380810576282,6.38155810611209,1792.2419132611326,36.22473257791387,1,207.21322897390593,3.9233017307653455,1,none
20.46856336740008,3362.341516191735,2.131756330956949,8.544578275133338,3935.993359251638,88.93179876540239,0,70.28270768866408,-3.6616347192950394,1,blade damage
34.399122579134556,2742.1261621237336,2.164239641950413,9.044808868607117,2542.9101494416263,38.63830393884919,0,997.2844230304165,-2.9124049339106772,1,motor failure
49.19962249696232,4194.75699553561,4.638702812688861,4.6003949801654365,1930.2647646588578,58.74209668852775,1,477.7972325850794,-0.7698123658170699,1,motor failure
26.86518709045762,4693.822152816427,3.3426416135616117,6.027247257285086,4433.681605928641,58.802605956234544,0,726.2427424605921,-4.396061287506603,1,motor failure
40.84146424816517,2196.6145781752643,0.49428920149778,8.282796329357321,2606.8019060807856,76.87069251410756,1,96.41737841206155,-2.137233860836052,0,motor failure
22.173519533570143,2553.6164686764214,2.756716075053095,3.808634690756522,1463.4806610421908,46.32875227747999,0,504.932263892491,-4.225308721741376,0,motor failure
27.999860995856004,2945.088345317259,1.8444355722110444,6.361021039948255,3832.1918553822093,74.26643145100017,1,504.0966585100232,-0.22956378926223664,0,motor failure
20.74087177842456,3352.6058417411973,4.938431449610179,2.566742599482991,2119.887956966817,31.580313548451443,0,122.85801341521918,0.7337872482781389,0,blade damage
51.74790813429682,4935.415318726467,0.1669114916652336,5.288863064662852,3260.9689814361654,85.62902625883942,0,351.6076447326538,2.4928235550219444,1,none
28.956987522415204,3789.3210033202063,3.0996862780457346,2.557650343271215,3494.772161048637,35.937339075475066,0,891.4633385597075,4.232393801200276,0,motor failure
33.81406722787611,2558.1940293822754,3.645753162554405,5.16183751269231,4850.297484367682,58.84977026271336,0,690.2149262036405,-0.6237910588000615,0,none
57.12325173862364,2055.0707458018487,1.5156431796510408,4.571377225908217,1764.4048024606684,40.40578279570038,1,731.670799869556,1.2780995162690312,1,none
48.17657607694131,4778.502873688496,4.8708434394570075,4.89938341150444,2136.6882290813533,52.11700637794945,0,878.2887916325303,-4.399317091083558,1,none
21.273557181252315,1542.1937324340256,4.311729472406386,3.193410034958662,4728.879328313282,68.52123100616922,0,310.285598925217,-0.24686171679991897,0,blade damage
26.58776625991651,3881.0634100190323,4.586698920830481,2.224390081406555,3873.171625256003,38.54833049858709,0,789.9447026679757,3.7000736295969823,1,motor failure
44.85913605999054,4701.580101169762,0.19423709082258755,3.4809879512789705,2797.323987900849,47.346511195826565,0,96.53872253725137,0.9227868708256572,0,motor failure
43.0891435441667,3658.6623461377544,2.892373541442564,3.1562203531951822,3939.0935889171574,70.7509399622106,1,577.54873185332,-1.2489858700176693,1,none
29.515712854980343,2692.2177606644846,1.543786185577279,7.608665823260047,2653.5404928385315,80.6726728558281,0,534.1480763426564,-4.10753729653178,0,motor failure
